rally,round,team,receive_location,digger_location,pass_land_location,hitter_location,hit_land_location,pass_rating,set_type,set_location,hit_type,num_blockers,block_touch,serve_type,win_reason,lose_reason,winning_team
146.07,3.27,a,13.75,9.52,,11.45,7.05,,,quick,hit,2.24,no,,kill,kill,a
146.83,0.47,b,2.29,3.12,12.2,14.3,6.21,in,in,quick,off_speed,1.77,no,jump,,,b
147.17,1.9,a,6.04,7.56,,,16.74,,,,,,,,hit_error,hit_error,b
148.6,1.0,a,,,,,,,,,,,,jump,serve_error,serve_error,a
150.61,1.16,b,,,,,,,,,,,,float,serve_error,serve_error,b
149.6,1.11,a,6.04,7.33,11.61,10.55,10.7,out,out,oppo,hit,1.58,no,float,,,a
150.26,2.17,b,10.97,9.56,,,8.0,,,,free_ball,,,,hit_error,hit_error,a
151.46,1.45,b,,,,,,,,,,,,jump,serve_error,serve_error,b
152.85,0.89,a,8.56,14.03,13.78,10.67,0.55,in,in,oppo,hit,2.25,no,jump,kill,kill,a
153.51,2.54,b,7.61,2.77,12.17,15.64,3.08,in,in,outside,off_speed,1.43,yes,jump,,,b
153.0,1.94,a,3.26,2.75,11.9,12.72,12.86,in,in,bic,blocked,3.04,yes,,,,b
152.4,2.83,a,13.18,13.21,7.44,10.95,8.29,out,out,oppo,blocked,4.35,yes,,,,b
152.45,4.12,a,8.22,6.8,11.61,14.25,16.88,in,in,outside,tip,1.92,no,,hit_error,hit_error,b
154.38,0.38,a,0.13,1.56,13.17,15.6,8.49,in,in,outside,hit,1.69,yes,jump,,,b
154.04,2.07,b,9.12,9.02,13.51,14.6,1.24,in,in,outside,hit,2.21,yes,,,,b
153.33,2.74,a,1.78,3.8,13.04,14.9,7.35,in,in,outside,off_speed,2.8,yes,,,,b
153.8,4.89,b,7.37,7.18,8.55,14.86,,out,out,outside,hit,3.35,yes,,net,net,b
155.18,0.71,a,5.66,2.31,12.58,10.82,9.82,out,out,oppo,tip,2.4,no,jump,,,a
155.56,2.28,b,10.28,8.95,,,22.03,,,,,,,,hit_error,hit_error,a
155.97,0.98,b,3.4,2.43,12.59,14.75,5.93,in,in,outside,hit,2.33,no,jump,kill,kill,b
156.89,0.97,a,8.78,8.72,13.34,14.02,10.03,in,in,quick,hit,1.14,yes,hybrid,,,a
157.11,2.49,b,10.62,10.29,,,25.56,,,,,,,,hit_error,hit_error,a
157.15,0.77,b,2.04,1.63,,,13.9,,,,free_ball,0.16,no,jump,,,a
158.55,2.72,a,15.19,,,15.54,8.42,,,outside,hit,1.2,no,,,,a
157.97,3.23,b,8.99,8.12,,12.69,11.94,,,quick,tip,1.41,yes,,,,a
157.38,3.52,a,11.02,11.59,13.37,12.31,10.29,out,out,quick,overpass,-0.1,no,,,,a
157.17,4.46,b,9.88,8.85,12.25,14.33,25.0,in,in,outside,hit,1.94,no,,hit_error,hit_error,a
159.1,0.48,b,,,,,,,,,,,,jump,serve_error,serve_error,b
159.71,0.75,a,3.68,3.45,,12.82,11.23,,,quick,blocked,1.35,yes,jump,,,b
160.46,1.89,a,12.18,12.08,10.92,26.29,2.77,out,out,outside,off_speed,1.06,no,,,,b
160.28,2.52,b,3.09,2.32,13.6,10.21,17.17,in,in,oppo,hit,1.44,yes,,tool,tool,b
160.0,1.4,a,2.89,3.28,11.99,14.61,9.81,in,in,outside,hit,1.05,no,jump,kill,kill,a
161.55,0.17,b,4.07,2.49,13.17,14.72,2.15,out,out,outside,off_speed,1.18,no,jump,,,a
161.82,1.44,a,3.22,3.18,8.91,14.71,7.73,out,out,outside,blocked,2.45,yes,,,,a
161.52,3.25,a,7.16,7.06,13.43,13.49,8.56,in,in,quick,hit,2.81,no,,,,a
162.25,3.53,b,8.71,8.5,,,17.1,,,,,,,,hit_error,hit_error,a
163.96,1.47,b,,,,,,,,,,,,jump,serve_error,serve_error,b
163.51,2.05,a,2.45,2.2,11.55,13.4,8.57,in,in,quick,hit,0.44,yes,jump,,,b
163.26,1.51,b,8.52,8.54,11.56,11.91,7.18,in,in,quick,hit,2.69,no,,,,b
164.2,2.79,a,7.82,8.86,10.27,7.52,6.61,out,out,bic,overpass,0.13,no,,,,b
164.25,3.68,b,7.33,8.05,13.22,14.39,7.75,in,in,quick,hit,1.89,no,,kill,kill,b
164.02,1.43,a,3.59,3.24,,12.74,7.49,,,,tip,0.79,no,jump,,,b
164.91,1.12,b,6.75,7.14,13.48,14.93,3.68,out,out,outside,off_speed,1.61,no,,,,b
165.61,2.95,a,2.32,3.37,13.83,11.19,,in,in,oppo,hit,1.61,no,,net,net,b
165.76,0.25,a,,,,,,,,,,,,jump,serve_error,serve_error,a
166.49,1.49,b,7.73,7.49,12.1,11.1,8.63,in,in,quick,hit,1.08,no,float,kill,kill,b
167.98,1.61,a,6.96,6.2,13.53,12.51,9.65,in,in,quick,off_speed,2.64,no,float,,,a
167.85,1.67,b,8.58,9.27,,,12.93,,,,,,,,hit_error,hit_error,a
168.81,1.28,b,3.4,1.76,12.14,10.65,,in,in,oppo,off_speed,1.76,no,jump,net,net,a
170.17,0.42,b,2.82,1.86,12.04,13.17,25.96,in,in,bic,hit,2.55,yes,jump,tool,tool,b
170.51,1.68,a,4.75,4.33,13.14,13.78,6.98,in,in,bic,hit,2.4,no,jump,,,a
170.8,2.35,b,7.07,6.62,,,16.18,,,,,,,,hit_error,hit_error,a
171.48,0.7,b,2.01,1.74,12.86,12.35,3.34,in,in,bic,hit,1.76,no,jump,kill,kill,b
173.01,2.37,a,3.78,2.62,13.97,14.41,5.56,in,in,outside,off_speed,1.92,no,jump,,,a
173.18,2.05,b,5.27,5.86,13.2,,12.66,,,,free_ball,0.04,no,,,,a
172.75,2.49,a,13.25,13.67,12.63,11.27,19.81,in,in,oppo,hit,2.02,yes,,tool,tool,a
173.68,-0.14,b,1.88,2.76,13.44,15.07,6.46,in,in,outside,hit,1.35,no,jump,,,b
173.77,0.03,a,6.28,5.64,,,8.27,,,,free_ball,-0.91,no,,,,b
173.36,3.1,b,7.61,12.73,10.8,14.28,5.11,in,in,outside,roll_shot,2.74,no,,,,b
173.5,4.37,a,5.71,5.62,2.34,10.68,7.31,out,out,oppo,off_speed,1.4,yes,,,,b
173.64,5.68,b,6.75,6.66,3.08,14.43,8.49,out,out,outside,off_speed,2.41,no,,kill,kill,b
174.88,0.85,a,3.92,4.07,13.73,14.19,11.68,in,in,quick,hit,2.77,yes,jump,,,a
175.55,2.51,b,11.66,11.8,9.3,7.48,13.95,out,out,,,,,,hit_error,hit_error,a
176.55,0.15,b,2.3,2.33,11.42,,,,,,,,,jump,ace,ace,a
176.56,0.53,b,1.03,1.4,14.97,13.96,3.02,in,in,quick,hit,1.95,no,jump,,,a
176.83,1.99,a,3.63,3.2,10.99,10.3,7.75,in,in,quick,hit,2.14,no,,kill,kill,a
177.37,0.99,b,1.97,1.62,11.61,14.89,9.05,in,in,outside,blocked,1.89,yes,jump,,,b
178.19,2.47,b,8.44,14.2,11.97,23.1,7.16,out,out,outside,overpass,0.52,no,,,,b
178.96,2.83,a,7.66,7.32,12.65,11.17,11.08,in,in,oppo,blocked,1.36,yes,,kill,kill,b
179.55,1.45,a,2.47,2.64,13.06,15.74,9.41,in,in,outside,hit,1.12,no,jump,,,a
178.63,2.25,b,8.83,9.02,9.74,10.87,13.16,out,out,oppo,blocked,1.29,yes,,kill,kill,a
181.1,0.82,b,4.83,3.08,12.98,15.33,14.72,in,in,quick,blocked,1.09,yes,jump,,,a
179.97,2.04,b,15.01,15.78,7.8,10.76,19.34,out,out,oppo,hit,2.36,no,,hit_error,hit_error,a
181.0,0.88,b,2.45,0.68,12.79,13.77,6.29,in,in,outside,hit,0.35,no,jump,,,b
180.64,2.63,a,7.3,7.07,,,23.53,,,,,,,,hit_error,hit_error,b
182.01,1.51,a,1.48,2.02,11.6,11.08,1.89,in,in,oppo,hit,2.61,no,jump,kill,kill,a
183.32,1.2,b,,,,,,,,,,,,hybrid,serve_error,serve_error,b
183.27,0.19,a,7.26,7.15,12.52,15.39,1.33,in,in,outside,hit,1.89,no,float,kill,kill,a
185.18,1.49,b,2.85,3.12,,12.82,10.29,,,,tip,1.02,no,jump,,,a
184.49,2.07,a,12.21,11.5,14.01,10.26,14.66,in,in,oppo,tip,2.79,no,,,,a
185.82,3.24,b,14.56,14.9,7.97,6.76,7.9,out,out,oppo,hit,1.48,no,,,,a
185.47,4.48,a,7.64,6.13,7.29,10.16,17.82,out,out,oppo,hit,2.9,yes,,tool,tool,a
0.33,0.96,b,1.25,1.86,,,,,,,,,,jump,ace,ace,a
1.29,0.66,b,1.03,1.37,13.5,14.32,1.05,in,in,outside,hit,1.77,no,jump,kill,kill,b
2.63,0.72,a,7.45,7.93,12.92,15.23,25.76,in,in,outside,hit,2.45,yes,float,tool,tool,a
4.55,0.51,b,8.51,7.97,8.0,15.22,7.5,out,out,outside,hit,3.68,yes,float,kill,kill,b
4.5,1.8,a,7.93,6.65,13.09,4.99,4.61,in,in,oppo,hit,1.8,no,jump,,,a
4.84,2.24,b,11.28,9.63,19.41,,,out,,,,,,,kill,kill,a
5.77,1.06,b,3.15,2.62,12.88,14.07,,in,in,outside,blocked,1.15,yes,jump,,,b
6.06,2.08,b,14.81,14.16,12.55,,12.16,in,dump,dump,dump,0.4,no,,,,b
5.67,2.85,a,13.12,13.66,14.12,13.43,4.94,out,out,outside,free_ball,-0.45,no,,,,b
6.39,3.97,b,7.83,8.77,13.99,11.39,6.33,in,in,quick,hit,0.76,no,,kill,kill,b
7.36,0.37,a,0.86,2.29,13.09,15.38,25.56,out,out,outside,hit,1.0,no,jump,hit_error,hit_error,b
8.47,1.71,a,4.45,4.13,8.76,,,out,,,,,,jump,ace,ace,b
7.82,0.25,a,1.38,1.43,7.47,16.05,3.66,out,out,outside,hit,1.53,no,jump,,,a
8.52,1.88,b,9.32,2.56,25.36,2.63,6.57,out,out,bic,free_ball,0.38,no,,,,a
8.7,2.16,a,6.14,8.7,13.24,14.66,10.27,in,in,outside,hit,1.37,no,,,,a
8.22,4.45,b,14.66,13.86,8.28,,,out,,,,,,,kill,kill,a
9.85,0.88,b,,,,,,,,,,,,jump,serve_error,serve_error,b
11.18,1.16,a,7.46,9.77,14.89,15.14,9.99,out,out,outside,hit,3.11,no,float,kill,kill,a
12.32,1.88,b,2.27,3.48,11.02,15.35,4.23,in,in,outside,roll_shot,2.14,no,jump,,,a
12.0,2.36,a,3.2,2.09,13.38,15.12,3.62,in,in,outside,hit,2.59,no,,,,a
12.4,3.38,b,3.76,2.02,16.25,,,,,,,,,,hit_error,hit_error,a
13.28,1.3,b,,,,,,,,,,,,jump,serve_error,serve_error,b
14.08,0.48,a,4.48,4.47,12.72,11.16,3.21,in,in,oppo,hit,1.59,no,jump,,,b
14.85,1.44,b,3.24,3.21,24.3,8.09,1.44,out,out,bic,off_speed,3.36,no,,,,b
13.61,2.94,a,8.15,7.68,9.15,14.61,8.96,out,out,outside,blocked,1.6,yes,,kill,kill,b
15.29,1.08,a,,,,,4.26,,,,,,,jump,ace,ace,b
15.18,0.6,a,2.97,3.79,25.92,,,,,,,,,jump,ace,ace,b
16.83,1.48,a,3.72,3.53,7.07,15.03,14.67,out,out,outside,blocked,1.77,yes,,kill,kill,b
17.45,1.17,a,5.38,3.51,3.88,14.79,3.93,out,out,outside,roll_shot,2.73,no,jump,,,a
18.1,1.46,b,1.97,3.13,13.46,11.84,10.95,in,in,oppo,blocked,1.97,yes,,,,a
17.61,2.79,b,12.05,6.23,13.52,14.37,15.27,in,in,outside,blocked,1.52,yes,,kill,kill,a
19.28,1.11,b,,,,,2.44,,,,,,,jump,ace,ace,a
19.66,0.34,b,10.58,3.56,24.38,11.72,4.32,out,out,d-ball,off_speed,2.9,no,jump,,,a
18.72,2.69,a,9.6,9.92,9.42,14.24,8.07,out,out,quick,hit,2.72,no,,kill,kill,a
21.41,0.39,b,3.7,2.38,12.21,15.55,25.49,out,out,outside,hit,2.35,no,jump,hit_error,hit_error,a
22.29,0.55,b,2.26,3.87,12.97,12.87,18.97,in,in,quick,hit,3.13,yes,jump,tool,tool,b
23.16,2.29,a,0.79,1.98,12.43,12.17,9.46,in,in,bic,hit,3.62,no,jump,kill,kill,a
23.89,1.0,b,8.25,1.93,14.24,13.11,11.23,in,in,quick,hit,2.42,yes,jump,tool,tool,b
25.08,0.88,a,6.03,7.62,14.0,14.22,6.05,in,in,quick,tip,2.29,no,float,kill,kill,a
25.67,1.2,b,9.23,9.86,8.26,14.31,13.48,out,out,outside,blocked,3.12,yes,float,,,a
25.02,0.83,b,12.95,8.45,7.53,14.77,15.39,out,out,outside,blocked,2.98,yes,,kill,kill,a
26.45,0.6,b,4.94,9.36,14.79,15.8,1.83,in,in,outside,hit,1.49,no,float,kill,kill,b
27.12,1.55,a,2.25,3.57,13.24,13.73,3.95,in,in,quick,hit,2.47,no,jump,,,a
28.63,1.58,b,8.53,9.29,8.79,15.13,17.58,out,out,outside,off_speed,1.35,no,,hit_error,hit_error,a
29.16,0.79,b,,,,,,,,,,,,jump,serve_error,serve_error,b
30.01,-0.19,a,,,,,21.04,,,,,,,jump,serve_error,serve_error,a
31.3,0.47,b,7.19,6.79,12.97,13.66,7.03,in,in,quick,hit,1.39,no,jump,,,b
30.07,2.42,a,7.61,7.76,14.28,14.33,6.96,out,out,oppo,tip,1.94,no,,,,b
30.56,2.69,b,13.05,13.83,11.07,8.01,19.78,out,out,bic,off_speed,3.03,yes,,tool,tool,b
32.38,0.83,a,8.31,7.38,,,7.59,out,,,overpass,1.53,yes,float,error,error,b
32.39,1.74,a,7.6,7.69,13.07,15.04,9.41,in,in,outside,blocked,2.69,yes,float,,,a
32.65,2.07,a,14.82,13.22,13.82,15.03,17.4,in,in,outside,hit,2.23,yes,,tool,tool,a
33.51,1.61,b,4.54,3.53,12.17,14.7,4.49,in,in,outside,hit,1.79,no,jump,,,a
34.64,1.93,a,8.87,8.08,26.01,,,out,,,overpass,,,,,,a
33.26,3.32,b,,,,13.44,10.22,,,outside,blocked,0.45,yes,,kill,kill,a
34.3,0.2,b,2.55,3.35,11.25,12.16,25.55,in,in,bic,hit,3.01,yes,jump,tool,tool,b
35.8,0.52,a,3.98,4.34,10.72,14.58,23.78,out,out,outside,hit,1.0,yes,jump,,,b
37.0,2.81,b,10.83,8.64,13.34,15.2,5.59,in,in,outside,hit,2.25,no,,kill,kill,b
37.32,1.03,a,2.84,4.28,14.88,10.79,13.22,in,in,oppo,blocked,1.37,yes,jump,,,b
35.95,2.35,a,12.37,13.23,0.65,,,,,,,,,,hit_error,hit_error,b
38.29,1.65,a,2.21,2.59,12.37,10.61,15.88,in,in,oppo,hit,2.24,yes,jump,,,a
37.61,2.05,b,15.34,7.23,4.71,,23.53,,,,,,,,hit_error,hit_error,a
39.07,0.56,b,2.1,1.83,13.4,13.17,14.95,in,in,quick,blocked,3.05,yes,jump,,,a
39.25,1.53,b,14.8,15.18,12.19,10.8,0.23,in,in,oppo,hit,1.52,no,,,,a
39.1,2.46,a,1.52,3.11,8.7,13.82,8.26,in,in,quick,off_speed,1.72,no,,kill,kill,a
40.74,1.21,b,1.83,2.13,13.83,12.82,1.68,in,in,bic,hit,2.56,no,jump,,,b
39.42,2.44,a,5.82,5.82,,,15.69,,,,,,,,hit_error,hit_error,b
41.65,1.16,a,7.58,3.17,10.89,12.07,3.24,out,out,quick,hit,2.44,yes,jump,,,a
40.66,2.32,b,9.31,8.78,6.55,15.82,11.15,out,out,,free_ball,0.68,no,,,,a
41.59,2.57,a,12.32,13.21,12.73,12.25,10.16,in,in,quick,off_speed,1.59,yes,,kill,kill,a
41.71,0.65,b,1.73,0.83,11.2,15.05,20.55,out,out,outside,hit,1.63,yes,jump,,,a
41.48,1.43,a,2.28,3.28,8.32,16.06,17.6,out,out,outside,hit,1.41,yes,,tool,tool,a
42.83,1.56,b,5.65,3.08,2.58,14.95,4.21,out,out,outside,hit,2.82,yes,jump,,,a
42.11,2.08,a,4.34,4.19,12.48,14.65,9.35,in,in,quick,hit,2.35,no,,kill,kill,a
43.75,0.43,b,2.16,1.99,12.74,13.06,8.18,in,in,quick,hit,1.87,no,jump,kill,kill,b
44.68,0.11,a,4.08,4.11,11.07,14.35,10.38,in,in,outside,hit,1.86,no,jump,,,a
45.84,1.7,b,9.0,9.49,5.54,15.38,15.28,out,out,outside,blocked,0.96,yes,,,,a
45.3,3.12,b,15.79,14.77,9.67,15.52,14.48,out,out,,free_ball,,,,,,a
45.3,4.79,a,15.08,13.37,12.2,,7.0,in,dump,dump,dump,2.84,no,,kill,kill,a
46.58,1.67,b,7.28,6.7,12.01,13.59,12.76,in,in,quick,hit,1.28,yes,hybrid,,,a
46.67,1.94,a,11.73,11.99,11.49,14.34,4.57,out,out,outside,hit,2.49,no,,kill,kill,a
46.7,0.87,b,3.54,3.39,,,21.6,,,,,,,hybrid,hit_error,hit_error,a
48.69,0.39,a,,,,,,,,,,,,jump,serve_error,serve_error,a
49.42,1.34,b,,,,,21.25,,,,,,,jump,serve_error,serve_error,b
50.35,0.41,a,7.9,6.97,13.13,13.24,2.34,in,in,quick,hit,1.41,no,float,kill,kill,a
50.49,1.08,b,,,,,6.07,,,,,,,jump,ace,ace,a
51.47,0.07,b,4.27,3.05,8.19,,,,,,,,,jump,ace,ace,a
52.91,0.51,b,2.92,2.06,11.55,15.3,,in,in,outside,hit,2.04,no,jump,net,net,a
53.76,1.46,b,3.96,3.95,18.87,,,,,,,,,jump,hit_error,hit_error,a
55.41,0.01,b,3.78,2.67,12.98,10.84,0.75,in,in,oppo,off_speed,2.3,no,jump,,,b
54.75,1.89,a,3.07,3.53,18.69,,,,,,,,,,hit_error,hit_error,b
55.73,0.41,a,,,,,,,,,,,,jump,serve_error,serve_error,a
57.4,0.58,b,8.17,7.89,11.83,15.62,26.4,in,in,outside,blocked,2.21,yes,hybrid,tool,tool,b
59.68,0.65,a,6.89,7.67,12.98,10.79,15.98,out,out,oppo,free_ball,0.45,no,jump,,,b
57.88,2.26,b,15.76,14.1,7.42,10.77,2.88,out,out,oppo,off_speed,1.68,no,,,,b
57.79,3.05,a,3.54,2.34,7.69,10.54,20.22,out,out,oppo,hit,1.57,no,,,,b
57.56,3.52,b,3.29,3.55,12.8,13.12,18.55,in,in,bic,hit,3.02,yes,,tool,tool,b
58.63,0.87,a,3.3,3.44,13.88,13.5,2.57,in,in,quick,hit,1.16,no,jump,,,a
59.37,2.73,b,2.76,2.69,25.9,,,,,,,,,,hit_error,hit_error,a
60.01,1.8,b,3.12,2.22,12.75,16.16,,in,in,outside,hit,-0.3,no,jump,net,net,a
60.26,1.15,b,4.17,2.99,7.7,10.21,17.74,out,out,oppo,off_speed,2.34,no,jump,hit_error,hit_error,a
61.59,1.7,b,6.31,5.15,5.65,,,,,,,,,jump,ace,ace,a
62.87,1.77,b,,,,,21.71,,,,,,,jump,serve_error,serve_error,b
63.87,0.65,a,7.52,7.83,12.82,13.85,9.07,in,in,quick,tip,2.26,no,float,,,a
64.73,2.22,b,9.23,10.33,15.82,,,,,,,,,,hit_error,hit_error,a
65.02,0.21,b,2.88,1.68,13.16,,,,,,,,,jump,net,net,a
66.32,1.41,b,3.34,3.41,6.57,15.71,19.86,out,out,outside,hit,1.42,no,jump,,,a
66.16,1.92,a,2.59,2.35,13.28,10.99,16.56,in,in,oppo,hit,1.54,yes,,tool,tool,a
67.47,0.54,b,3.34,3.55,13.07,12.18,6.27,in,in,quick,hit,2.19,yes,jump,,,a
66.93,0.95,a,7.28,5.88,9.8,14.58,1.3,out,out,outside,hit,2.4,no,,,,a
67.11,3.25,b,0.74,1.22,20.28,,,,,,,,,,hit_error,hit_error,a
67.8,1.14,b,2.49,2.3,12.22,13.87,2.86,in,in,quick,hit,2.26,no,jump,kill,kill,b
69.21,0.08,a,4.45,2.97,5.87,12.05,11.96,out,out,oppo,blocked,2.9,yes,jump,,,a
68.91,2.21,a,11.82,12.24,,,6.51,out,,,blocked,-0.26,yes,,,,a
69.42,3.3,a,6.51,5.94,14.02,14.31,8.08,in,in,outside,off_speed,1.37,yes,,kill,kill,a
69.23,0.55,b,4.46,4.28,12.43,12.47,3.29,in,in,quick,hit,2.05,no,jump,kill,kill,b
71.35,1.05,a,3.0,2.93,8.39,14.15,13.32,out,out,quick,off_speed,2.14,yes,jump,kill,kill,a
72.25,1.85,b,2.39,2.57,12.32,13.99,15.79,in,in,outside,hit,2.07,yes,jump,tool,tool,b
74.21,0.99,a,4.96,4.04,7.17,14.46,5.5,out,out,outside,hit,1.33,no,jump,kill,kill,a
74.97,0.89,b,0.66,1.79,7.65,14.1,1.06,out,out,outside,hit,2.66,yes,jump,,,a
74.61,1.34,a,5.72,6.3,8.03,10.9,17.22,out,out,oppo,hit,2.44,yes,,,,a
74.6,4.11,b,6.08,6.76,8.31,,,,,,,,,,hit_error,hit_error,a
74.6,0.9,b,3.15,1.24,16.87,,12.29,out,,,overpass,-0.08,no,jump,,,a
74.07,2.5,a,5.21,9.66,5.33,13.87,18.47,out,out,outside,hit,2.29,yes,,tool,tool,a
75.37,2.15,b,,,,,,,,,,,,jump,serve_error,serve_error,b
77.44,1.23,a,9.02,3.67,11.47,12.81,2.43,in,in,quick,hit,2.27,no,jump,,,a
76.65,1.82,b,2.26,2.64,20.23,,,,,,,,,,hit_error,hit_error,a
77.64,1.04,b,9.38,9.48,8.17,14.77,16.61,out,out,outside,hit,3.25,yes,hybrid,tool,tool,b
79.42,0.72,a,,,,,,,,,,,,jump,serve_error,serve_error,a
80.52,1.2,b,7.75,8.75,14.43,15.49,0.65,in,in,outside,hit,2.02,yes,float,kill,kill,a
80.78,1.66,b,2.36,3.04,6.13,12.88,20.73,out,out,quick,hit,2.57,no,jump,hit_error,hit_error,a
80.94,0.89,b,2.11,2.12,3.94,14.56,7.6,out,out,outside,free_ball,-0.02,no,jump,,,b
81.14,1.93,a,7.81,8.78,12.78,11.5,4.49,in,in,oppo,hit,2.68,no,,,,b
82.19,3.12,b,6.7,7.05,15.51,16.44,8.16,out,out,oppo,free_ball,-0.72,no,,,,b
81.6,3.91,a,8.4,7.84,,,6.59,out,,,blocked,-0.55,yes,,kill,kill,b
82.65,0.43,a,3.94,3.58,13.01,11.4,11.4,in,in,oppo,blocked,2.1,yes,jump,kill,kill,b
83.08,0.97,a,4.74,3.76,20.74,9.96,4.34,out,out,outside,hit,2.24,no,jump,,,b
84.25,2.25,b,3.67,3.5,13.52,14.81,16.79,in,in,outside,hit,1.96,yes,,tool,tool,b
85.54,1.12,a,3.47,4.17,13.31,13.51,5.8,in,in,quick,hit,2.53,no,jump,kill,kill,a
85.87,1.54,b,3.61,2.22,12.53,12.21,1.3,in,in,quick,hit,2.28,yes,jump,,,a
86.31,2.41,a,7.24,7.13,10.12,10.82,5.81,out,out,oppo,hit,3.86,no,,,,a
85.71,2.65,b,6.43,6.05,8.51,14.68,13.01,out,out,outside,blocked,2.46,yes,,kill,kill,a
87.9,0.54,b,2.83,3.42,12.08,14.92,24.57,in,in,outside,hit,2.55,yes,jump,tool,tool,b
87.94,0.78,a,,,,,,,,,,,,hybrid,serve_error,serve_error,a
89.38,1.25,b,7.3,2.08,12.42,11.08,11.61,in,in,quick,blocked,1.14,yes,jump,,,a
89.07,1.07,b,13.33,12.67,13.24,15.35,1.3,out,out,outside,hit,2.12,no,,,,a
89.25,2.56,a,5.89,6.22,18.16,0.89,6.95,out,out,oppo,free_ball,-0.8,no,,,,a
88.78,3.99,b,8.06,8.31,12.5,12.19,12.38,in,in,oppo,blocked,1.12,yes,,kill,kill,a
90.35,1.81,b,9.13,4.99,26.88,9.54,8.28,out,out,outside,off_speed,1.82,no,jump,,,b
90.92,2.14,a,7.13,8.68,12.01,14.31,12.27,in,in,quick,blocked,2.27,yes,,,,b
90.43,3.17,a,13.38,12.73,12.53,11.04,24.61,in,in,oppo,hit,1.41,no,,hit_error,hit_error,b
90.91,1.06,a,3.33,3.07,12.32,13.54,0.62,in,in,quick,hit,1.08,no,jump,,,b
90.1,2.39,b,7.02,7.25,3.28,14.5,10.43,out,out,outside,blocked,3.21,yes,,,,b
90.65,3.26,b,10.61,10.48,13.16,15.24,21.19,in,in,outside,hit,2.01,no,,,,b
90.75,3.87,a,4.48,2.29,7.98,,,,,,,,,,hit_error,hit_error,b
91.55,1.2,a,,,,,,,,,,,,jump,ace,ace,b
92.76,1.0,a,,,,,21.2,,,,,,,jump,serve_error,serve_error,a
92.7,1.67,b,,,,,21.26,,,,,,,jump,serve_error,serve_error,b
94.93,1.55,a,7.07,1.56,10.51,15.26,0.79,out,out,outside,off_speed,1.66,no,jump,,,a
96.02,0.77,b,9.28,9.3,11.85,10.36,1.44,in,in,oppo,hit,2.27,no,,,,a
95.45,3.87,a,2.14,2.64,13.08,12.48,13.6,in,in,bic,roll_shot,1.17,no,,,,a
94.99,4.5,b,11.98,11.17,13.05,14.57,10.37,out,out,outside,blocked,2.93,yes,,kill,kill,a
95.39,1.9,b,9.65,8.99,13.59,14.97,,in,in,outside,hit,1.07,no,hybrid,error,error,b
96.74,1.59,a,7.95,8.46,13.14,11.46,2.02,in,in,oppo,hit,1.61,no,float,kill,kill,a
98.45,1.96,b,2.8,2.49,12.13,13.29,3.07,in,in,bic,hit,3.66,no,jump,kill,kill,b
99.11,0.8,a,1.76,2.28,14.07,10.28,1.16,in,in,oppo,hit,1.94,no,jump,,,a
98.81,2.2,b,7.06,6.5,,,8.54,out,,,overpass,-0.46,no,,,,a
98.73,3.62,a,7.68,8.27,13.03,10.51,24.82,in,in,oppo,hit,1.45,yes,,tool,tool,a
100.34,0.9,b,1.79,2.88,12.54,12.58,9.62,in,in,quick,blocked,1.46,yes,jump,,,b
99.8,1.94,b,11.88,13.23,12.15,13.44,3.32,in,in,quick,hit,2.42,no,,kill,kill,b
100.29,2.13,a,2.86,2.15,11.66,11.42,10.23,in,in,oppo,hit,2.24,no,jump,,,b
100.89,3.26,b,11.63,12.29,12.62,,,in,,,tip,0.41,yes,,,,b
100.77,3.17,a,16.18,10.43,5.5,15.3,12.97,out,out,outside,blocked,1.37,yes,,kill,kill,b
101.43,1.1,a,,,,,20.74,,,,,,,jump,serve_error,serve_error,a
102.94,1.06,b,4.56,3.81,8.35,15.06,19.93,out,out,outside,hit,1.73,no,jump,hit_error,hit_error,a
103.93,0.64,b,5.96,1.31,14.21,13.26,,in,in,quick,hit,1.85,no,jump,net,net,a
104.98,0.79,b,8.13,3.39,12.88,13.05,19.41,in,in,bic,off_speed,2.98,no,jump,,,b
104.84,2.2,a,2.22,2.31,,,9.45,out,,,overpass,0.64,no,,,,b
104.62,2.06,b,12.5,12.25,8.18,15.12,24.42,out,out,outside,hit,1.49,yes,,tool,tool,b
106.63,1.19,a,9.88,10.53,13.33,13.95,9.4,in,in,quick,hit,1.75,no,float,,,b
106.07,1.8,b,9.33,9.91,20.93,10.43,0.93,out,out,outside,free_ball,-1.09,no,,,,b
105.55,2.67,a,7.68,7.75,13.3,14.61,15.44,in,in,outside,blocked,1.1,yes,,kill,kill,b
107.45,0.95,a,9.18,8.72,13.0,10.88,1.26,in,in,oppo,hit,2.28,no,float,kill,kill,a
106.8,1.16,b,3.2,3.33,8.43,15.73,14.86,out,out,outside,blocked,2.09,yes,jump,,,a
108.72,1.98,b,14.66,15.49,7.6,15.08,14.51,out,out,outside,blocked,2.68,yes,,,,a
108.65,3.01,b,14.2,15.74,15.71,12.04,5.99,out,out,quick,free_ball,-0.17,no,,,,a
108.0,4.26,a,6.37,2.93,13.99,12.85,7.22,in,in,quick,hit,2.86,no,,kill,kill,a
108.42,0.7,b,,,,,,,,,,,,jump,serve_error,serve_error,b
110.13,1.02,a,4.19,3.68,12.2,14.04,7.92,in,in,quick,hit,2.26,yes,jump,,,b
